filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
a353.txt,0.0004032923182973628,0.8549838323304865,0.00047906075610664443,0.9664271424624558,-64.01204272131099,338.80989099656296,65.64989099656293,-0.18893203658555635,-7.680066692961503,-5.412882253934825,3.0,0.05937291579743792,-1797.603115084407,-1782.1536261842252,hairpin
a352.txt,0.0002840925470983658,0.862268670502783,0.0005229928595776971,0.9661279639098043,-61.919460043945854,338.6382050181912,65.47820501819115,-0.18284841794687526,-7.401375748905522,-5.2071947335430195,3.0,0.2999514445996354,-2477.2032694085688,-2459.2602977641163,hairpin
a351.txt,0.0002520588926830911,0.8518973314486374,0.0007380538496827327,0.9365708564414602,-62.96156978534298,338.4099796406096,65.24997964060958,-0.18605116152959786,-7.488555463678075,-5.255941525322903,3.0,0.7296324070981854,-2179.8596610880504,-2161.916689443598,hairpin
avg,0.00031314791935960657,0.856383278093969,0.0005800358217890248,0.9563753209379068,-62.96435751686661,338.6193585517879,65.45935855178789,-0.1859438720206765,-7.5233326351817,-5.292006170933583,3.0,0.3629855891650862,-2151.555348527009,-2134.443537797313,hairpin
std,6.506944110556722e-05,0.004348180062026568,0.00011316589675754889,0.014004403770358572,0.8542955749182857,0.16380611532546363,0.16380611532546363,0.002484785331340911,0.11640231761165783,0.08775850579288692,0.0,0.2772386744972736,278.1665484579589,277.1094148773903,0
