30	0.9012
30.5	0.9016
31	0.9018
31.5	0.9024
32	0.9027
32.5	0.9033
33	0.9034
33.5	0.9037
34	0.9038
34.5	0.9043
35	0.9045
35.5	0.9048
36	0.9049
36.5	0.9051
37	0.9054
37.5	0.9058
38	0.906
38.5	0.9063
39	0.9069
39.5	0.9072
40	0.9078
40.5	0.908
41	0.9085
41.5	0.9086
42	0.9091
42.5	0.9096
43	0.9099
43.5	0.9107
44	0.9107
44.5	0.9112
45	0.9114
45.5	0.912
46	0.9123
46.5	0.9127
47	0.9129
47.5	0.9135
48	0.9136
48.5	0.9139
49	0.9145
49.5	0.9148
50	0.9151
50.5	0.9153
51	0.9156
51.5	0.9159
52	0.9164
52.5	0.9164
53	0.9166
53.5	0.9174
54	0.9174
54.5	0.918
55	0.9185
55.5	0.9186
56	0.9189
56.5	0.9194
57	0.9197
57.5	0.9201
58	0.9204
58.5	0.9209
59	0.9213
59.5	0.9213
60	0.9221
60.5	0.9224
61	0.9227
61.5	0.9234
62	0.9237
62.5	0.9242
63	0.9247
63.5	0.9251
64	0.9255
64.5	0.9259
65	0.9265
65.5	0.9273
66	0.9279
66.5	0.9285
67	0.9294
67.5	0.9302
68	0.9307
68.5	0.9321
69	0.9329
69.5	0.934
70	0.9352
70.5	0.9366
71	0.9379
71.5	0.9401
72	0.942
72.5	0.9444
73	0.9462
73.5	0.9485
74	0.9513
74.5	0.9543
75	0.9571
75.5	0.9605
76	0.9642
76.5	0.9684
77	0.9725
77.5	0.9767
78	0.9811
78.5	0.9855
79	0.9897
79.5	0.9938
80	0.9974
80.5	1.0016
81	1.0046
81.6	1.0087
82.1	1.0121
82.6	1.0148
83.1	1.0174
83.6	1.0195
84.1	1.0216
84.6	1.0234
85.1	1.0253
85.6	1.0268
86.1	1.0279
86.6	1.0293
87.1	1.0301
87.6	1.0312
88.1	1.0325
88.6	1.0334
89.1	1.0343
89.6	1.0347
90.1	1.0351
90.6	1.0358
91.1	1.036
91.6	1.0364
92.1	1.0368
92.6	1.0371
93.1	1.0377
93.6	1.0376
94.1	1.038
94.6	1.0384
95.1	1.0388
95.6	1.0393
96.1	1.0398
96.6	1.0404
97.1	1.0407
97.6	1.041
