15	0.8666
15.5	0.867
16	0.8669
16.5	0.8673
17	0.8674
17.5	0.8676
18	0.8678
18.5	0.8677
19	0.868
19.5	0.8682
20	0.8681
20.5	0.8682
21	0.8686
21.5	0.8686
22	0.8686
22.5	0.8689
23	0.8691
23.5	0.8691
24	0.8694
24.5	0.8694
25	0.8696
25.5	0.8698
26	0.8699
26.5	0.87
27	0.8701
27.5	0.8703
28	0.8704
28.5	0.8706
29	0.8705
29.5	0.8708
30	0.8708
30.5	0.8707
31	0.8709
31.5	0.8712
32	0.8711
32.5	0.871
33	0.8713
33.5	0.8713
34	0.8715
34.5	0.8715
35	0.8717
35.5	0.8718
36	0.8722
36.5	0.8721
37	0.8724
37.5	0.8726
38	0.8725
38.5	0.8724
39	0.8727
39.5	0.8729
40	0.8732
40.5	0.8732
41	0.8733
41.5	0.8737
42	0.8738
42.5	0.874
43	0.8739
43.5	0.8744
44	0.8745
44.5	0.8747
45	0.8751
45.5	0.8753
46	0.8754
46.5	0.8757
47	0.8761
47.5	0.8763
48	0.8766
48.5	0.8768
49	0.8773
49.5	0.8778
50	0.878
50.5	0.8786
51	0.879
51.5	0.8794
52	0.8801
52.5	0.8806
53	0.8813
53.5	0.882
54	0.883
54.5	0.8836
55	0.8847
55.5	0.8857
56	0.8865
56.5	0.8881
57	0.8894
57.5	0.8911
58	0.8924
58.5	0.8943
59	0.8962
59.5	0.8985
60	0.9008
60.5	0.903
61	0.9059
61.5	0.9089
62	0.9128
62.5	0.916
63	0.9197
63.5	0.9233
64	0.9275
64.5	0.9315
65	0.9356
65.5	0.9402
66	0.9443
66.5	0.9489
67	0.9533
67.5	0.9578
68	0.9613
68.5	0.9653
69	0.9692
69.5	0.9727
70	0.976
70.5	0.9788
71	0.9813
71.5	0.984
72	0.9863
72.5	0.9883
73	0.9905
73.5	0.9918
74	0.9934
74.5	0.9949
75	0.9963
75.5	0.9975
76	0.9986
76.5	0.9996
77	1.0006
77.5	1.0017
78	1.0025
78.5	1.003
79	1.0035
79.5	1.0044
80	1.0049
80.5	1.0052
81	1.006
81.5	1.0063
82	1.0072
82.5	1.0074
83	1.0081
83.5	1.0082
84	1.0088
84.5	1.009
85	1.0097
85.5	1.0099
86	1.0103
86.5	1.0105
87	1.011
87.5	1.0115
88	1.0118
88.5	1.0119
89	1.0122
89.5	1.0125
90	1.013
90.5	1.0133
91	1.0135
91.5	1.014
92	1.0146
92.5	1.0149
93	1.0151
93.5	1.0153
94	1.0154
94.5	1.0156
95	1.0159
