filename,mss,bss,mds,bds,mds2,bds2,delHconf,delSconf,delHm,delSm,delGconf_25C,delGconf_37C,delGm_25C,delGm_37C,Ct,redchi2,aic,bic,mode
wt2_mg.txt,0.0014059170513997575,0.8832629540956414,0.0002464217786797468,0.8682455341342239,0.004037171080714805,0.722024270136752,43.48500453117042,0.12255367739797599,-114.48109303587464,-0.32498754792574613,6.944400078189894,5.473755949414183,-17.58280574633416,-13.682955171225203,3e-06,0.40550242826379584,-2594.0953147989107,-2564.394791754055,hairpin
wt4_mg.txt,0.0007243856914646719,0.9445666215221362,0.0002112395425347348,0.8631323378002406,-0.000994287407872488,1.0389895183061648,59.69910892449877,0.17022463324030024,-133.08891820611058,-0.37872725629649273,8.94493227757085,6.902236678687245,-20.167599468748293,-15.622872393190377,3e-06,0.2420128094446009,-2714.036265437616,-2684.2665837237046,hairpin
wt3_mg.txt,0.00047183949367472896,0.9948061344821308,0.0006924525780933199,0.880238292008182,-0.0034136508511962327,1.2072596282431152,94.4063368202139,0.2716289743524084,-179.15538079860312,-0.5129997566895859,13.417441827299797,10.157894135070904,-26.19937334403619,-20.04337626376116,3e-06,0.021089755219802525,-2246.3656611261017,-2218.9991122687416,hairpin
avg,0.0008673807455130528,0.9408785700333029,0.00038337129976926716,0.8705387213142154,-0.00012358905945130533,0.9894244722286775,65.86348342529436,0.18813576166356152,-142.24179734686277,-0.40557152030394156,9.768924727686846,7.511295587724111,-21.31659285303955,-16.449734609392248,3e-06,0.22286833097606643,-2518.165747120876,-2489.2201625821667,hairpin
std,0.00039451312616364066,0.04561192508925305,0.0002190249223153441,0.00716926067424464,0.0031034683367397366,0.2011729911190039,21.240608203193236,0.06216358758179352,27.18482753090978,0.07906793932494857,2.7060783481902457,1.9601874402872366,3.610304570651525,2.66164297155357,0.0,0.1575185895719003,198.33124307599502,197.2424458238673,0
