15	0.6678
15.5	0.6678
16	0.6682
16.5	0.6681
17	0.668
17.5	0.6682
18	0.6684
18.5	0.6687
19	0.6686
19.5	0.6686
20	0.6688
20.5	0.6686
21	0.6684
21.5	0.6683
22	0.6684
22.5	0.6683
23	0.6681
23.5	0.668
24	0.6681
24.5	0.6678
25	0.6678
25.5	0.6678
26	0.668
26.5	0.668
27	0.6679
27.5	0.6679
28	0.6682
28.5	0.6681
29	0.668
29.5	0.668
30	0.6685
30.5	0.6684
31	0.6685
31.5	0.6684
32	0.6683
32.5	0.6683
33	0.6681
33.5	0.6681
34	0.6683
34.5	0.6681
35.1	0.6679
35.6	0.668
36.1	0.6682
36.6	0.6683
37.1	0.6682
37.6	0.6682
38.1	0.6682
38.6	0.6682
39.1	0.6681
39.6	0.6681
40.1	0.6678
40.6	0.668
41.1	0.6677
41.6	0.6675
42.1	0.6678
42.6	0.6677
43.1	0.6676
43.6	0.6674
44.1	0.6675
44.6	0.6675
45.1	0.6676
45.6	0.6674
46.1	0.6674
46.6	0.6673
47.1	0.667
47.6	0.667
48.1	0.6672
48.6	0.667
49.1	0.6669
49.6	0.667
50.1	0.6668
50.6	0.6669
51.1	0.6668
51.6	0.6668
52.1	0.6666
52.6	0.6665
53.1	0.6666
53.6	0.6666
54.1	0.6667
54.6	0.6669
55.1	0.6671
55.6	0.667
56.1	0.6671
56.6	0.6673
57.1	0.6676
57.6	0.6675
58.1	0.6675
58.6	0.6676
59.1	0.6676
59.6	0.6679
60.1	0.6682
60.6	0.6683
61.1	0.6685
61.6	0.6686
62.1	0.6689
62.6	0.6692
63.1	0.6694
63.6	0.6699
64.1	0.6702
64.6	0.6705
65.1	0.671
65.6	0.6714
66.1	0.672
66.6	0.6727
67.1	0.6736
67.6	0.6743
68.1	0.6751
68.6	0.6759
69.1	0.6773
69.6	0.6784
70.1	0.6797
70.6	0.6809
71.1	0.6828
71.6	0.6844
72.1	0.6865
72.6	0.6886
73.1	0.6907
73.6	0.6935
74.1	0.696
74.6	0.6992
75.1	0.7027
75.6	0.7059
76.1	0.7101
76.6	0.7139
77.1	0.7179
77.6	0.722
78.1	0.726
78.6	0.73
79.1	0.7345
79.6	0.7381
80.1	0.7417
80.6	0.7448
81.1	0.7478
81.6	0.7508
82.1	0.7535
82.6	0.7558
83.1	0.7577
83.6	0.7594
84.1	0.761
84.6	0.7626
85.1	0.7643
85.6	0.7653
86.1	0.7663
86.6	0.7673
87.1	0.7682
87.6	0.769
88.1	0.7697
88.6	0.7703
89.1	0.771
89.6	0.7716
90.1	0.7718
90.6	0.7726
91.1	0.7731
91.6	0.7733
92.1	0.774
92.6	0.7746
93.1	0.7752
93.6	0.7748
94.1	0.7755
94.6	0.7757
95.1	0.7758
95.6	0.7762
96.1	0.7765
96.6	0.7768
97.1	0.777
97.6	0.7772
