15	0.7213
15.5	0.7214
16	0.7214
16.5	0.7213
17	0.7216
17.5	0.7216
18	0.7215
18.5	0.7216
19	0.7216
19.5	0.7216
20	0.7217
20.5	0.7216
21	0.7216
21.5	0.7216
22	0.7214
22.5	0.7215
23	0.7214
23.5	0.7217
24	0.7215
24.5	0.7216
25	0.7218
25.5	0.7216
26	0.7217
26.5	0.7216
27	0.7215
27.5	0.7217
28	0.7217
28.5	0.7217
29	0.7217
29.5	0.7215
30	0.7216
30.5	0.7216
31	0.7215
31.5	0.7216
32	0.7216
32.5	0.7215
33	0.7215
33.5	0.7214
34	0.7214
34.5	0.7214
35	0.7213
35.5	0.7211
36	0.7213
36.5	0.7213
37	0.7212
37.5	0.7211
38	0.7211
38.5	0.7211
39	0.7209
39.5	0.7211
40	0.7209
40.5	0.7209
41	0.721
41.5	0.721
42	0.7209
42.5	0.7208
43	0.7209
43.5	0.7207
44	0.7209
44.5	0.7209
45	0.7208
45.5	0.7209
46	0.7209
46.5	0.7209
47	0.7209
47.5	0.7208
48	0.7209
48.5	0.7209
49	0.7209
49.5	0.7209
50	0.7208
50.5	0.7212
51	0.721
51.5	0.7212
52	0.7211
52.5	0.7213
53	0.7212
53.5	0.7213
54	0.7215
54.5	0.7217
55	0.7219
55.5	0.7218
56	0.7219
56.5	0.722
57	0.7222
57.5	0.7224
58	0.7228
58.5	0.7229
59	0.7232
59.5	0.7236
60	0.7239
60.5	0.7243
61	0.7246
61.5	0.725
62	0.7255
62.5	0.7259
63	0.7265
63.5	0.727
64	0.7275
64.5	0.7285
65	0.7293
65.5	0.7303
66	0.7312
66.5	0.7322
67	0.7336
67.5	0.7351
68	0.7367
68.5	0.7385
69	0.7403
69.5	0.7424
70	0.7448
70.5	0.7474
71	0.7502
71.5	0.7534
72	0.7571
72.5	0.7609
73	0.7649
73.5	0.7697
74	0.7746
74.5	0.7801
75	0.7858
75.5	0.7923
76	0.7992
76.5	0.8067
77	0.814
77.5	0.8225
78	0.8299
78.5	0.8373
79	0.8452
79.5	0.8508
80	0.8575
80.5	0.864
81	0.8693
81.5	0.8744
82	0.8792
82.5	0.8835
83	0.8866
83.5	0.8898
84	0.893
84.5	0.8955
85	0.8976
85.5	0.8996
86	0.9014
86.5	0.9028
87	0.9046
87.5	0.9059
88	0.9073
88.5	0.908
89	0.9091
89.5	0.9099
90	0.9106
90.5	0.9113
91	0.912
91.5	0.9125
92	0.9131
92.5	0.9137
93	0.9142
93.5	0.9147
94	0.9152
94.5	0.9157
95	0.9163
95.5	0.9167
96	0.9169
96.5	0.9173
97	0.9176
97.5	0.9179
