15	0.8524
15.5	0.8528
16	0.8529
16.5	0.853
17	0.8526
17.5	0.8535
18	0.8523
18.5	0.8538
19	0.8536
19.5	0.8536
20	0.8542
20.5	0.854
21	0.8536
21.5	0.8545
22	0.8542
22.5	0.8541
23	0.8552
23.5	0.8548
24	0.8539
24.5	0.8541
25	0.8549
25.5	0.8541
26	0.8551
26.5	0.8547
27	0.8543
27.5	0.8545
28	0.8546
28.5	0.855
29	0.8553
29.5	0.8547
30	0.8548
30.5	0.8558
31	0.8548
31.5	0.8555
32	0.8554
32.5	0.8568
33	0.8568
33.5	0.8561
34	0.8575
34.5	0.8566
35	0.858
35.5	0.8581
36	0.8578
36.5	0.8596
37	0.8588
37.5	0.8607
38	0.8599
38.5	0.8606
39	0.8605
39.5	0.8628
40	0.8634
40.5	0.8635
41	0.8634
41.5	0.8633
42	0.8643
42.5	0.8644
43	0.8653
43.5	0.8662
44	0.8673
44.5	0.8666
45	0.8671
45.5	0.8683
46	0.8672
46.5	0.8678
47	0.8691
47.5	0.8698
48	0.87
48.5	0.8696
49	0.8697
49.5	0.8702
50	0.8708
50.5	0.8715
51	0.8723
51.5	0.873
52	0.8731
52.5	0.8734
53	0.8735
53.5	0.8744
54	0.8745
54.5	0.8768
55	0.8776
55.5	0.8783
56	0.8806
56.5	0.8812
57	0.8835
57.5	0.8834
58	0.8848
58.5	0.8866
59	0.8891
59.5	0.8914
60	0.8937
60.5	0.8958
61	0.9001
61.5	0.9029
62	0.905
62.5	0.9085
63	0.9136
63.5	0.9173
64	0.9217
64.5	0.9251
65	0.9304
65.5	0.9355
66	0.939
66.5	0.9439
67	0.9481
67.5	0.9518
68	0.9566
68.5	0.9615
69	0.9644
69.5	0.9677
70	0.9707
70.5	0.9736
71	0.9751
71.5	0.9788
72	0.9798
72.5	0.9836
73	0.9857
73.5	0.9914
74	0.9898
74.5	0.9922
75	0.9935
75.5	0.9933
76	0.9946
76.5	0.9961
77	0.9962
77.5	0.9987
78	0.9993
78.5	1.0031
79	1.0015
79.5	1.0038
80	1.0037
80.5	1.0034
81	1.0045
81.5	1.0042
82	1.0044
82.5	1.0068
83	1.0072
83.5	1.0062
84	1.0086
84.5	1.0079
85	1.0115
85.5	1.0106
86	1.0098
86.5	1.0124
87	1.0123
87.5	1.0125
88	1.013
88.5	1.0119
89	1.0131
89.5	1.0129
90	1.0139
90.5	1.015
91	1.0155
91.5	1.0158
92	1.0152
92.5	1.0165
93	1.0184
93.5	1.0169
94	1.0161
94.5	1.0166
95	1.0177
