filename,mss,bss,mds,bds,mds2,bds2,delHconf,delSconf,delHm,delSm,delGconf_25C,delGconf_37C,delGm_25C,delGm_37C,Ct,redchi2,aic,bic,mode
3pme1.txt,0.0008684548415976919,0.9360551375333055,0.00014610069361090057,0.8507054296565798,0.0004873071055127084,0.8458017979549011,71.9319651498043,0.23120746092285738,-136.76827288814894,-0.42261242410961386,2.9951486010451305,0.22065906997084994,-10.762152515626468,-5.690803426311106,3e-06,1.0504264095994218,-2288.966331393594,-2259.618954410416,hairpin
3pme2.txt,0.0009199867108753925,0.9224768469408927,0.00011021307643813379,0.8454753264091125,0.0006551392657299665,0.833507589736029,36.428488865440244,0.11785762029539437,-108.88123092784042,-0.3318400686686852,1.2880607981654535,-0.1262306453792803,-9.939796053585226,-5.957715229561003,3e-06,1.429312891951793,-2272.3213762016117,-2242.9739992184336,hairpin
3pme3.txt,0.0006515165507557226,0.9456053750905938,0.0001865431485460391,0.8473402549063408,0.0005816165815550388,0.8403483566046746,55.58619762940378,0.1794914487271661,-126.1301992037848,-0.3877113157517045,2.0690272769119247,-0.08487010781406212,-10.530193299256581,-5.8776575102361335,3e-06,1.1774915550743121,-2269.3877388240867,-2240.0403618409086,hairpin
avg,0.0008133193677429357,0.934712453188264,0.00014761897286502448,0.8478403369906777,0.0005746876509325712,0.8398859147652015,54.64888388154944,0.17618550998180593,-123.92656767325805,-0.3807212695100011,2.1174122253741694,0.003186105592502505,-10.410713956156092,-5.842058722036081,3e-06,1.219076952208509,-2276.8918154730977,-2247.5444384899197,hairpin
std,0.00011632998202401559,0.00948979467746603,3.118010964188157e-05,0.0021642637798410928,6.869214443430958e-05,0.005029730163300129,14.50937914741215,0.04633388620156146,11.490975336200457,0.03738583232473174,0.6977549804496377,0.1547008752260319,0.34619264650002834,0.11183598994215323,0.0,0.157449993264412,8.62156242999475,8.62156242999475,0
