15	0.8527
15.5	0.8531
16	0.8522
16.5	0.8533
17	0.8528
17.5	0.8542
18	0.8527
18.5	0.8533
19	0.854
19.5	0.8541
20	0.8538
20.5	0.8541
21	0.8533
21.5	0.8539
22	0.8537
22.5	0.8534
23	0.8547
23.5	0.8541
24	0.855
24.5	0.8542
25	0.854
25.5	0.8549
26	0.855
26.5	0.8551
27	0.8555
27.5	0.8545
28	0.8553
28.5	0.8552
29	0.8552
29.5	0.8565
30	0.8568
30.5	0.8565
31	0.8566
31.5	0.8562
32	0.8568
32.5	0.8568
33	0.8571
33.5	0.8574
34	0.8585
34.5	0.8584
35	0.8578
35.5	0.8589
36	0.859
36.5	0.8582
37	0.8589
37.5	0.8588
38	0.8588
38.5	0.8589
39	0.859
39.5	0.8592
40	0.8605
40.5	0.8604
41	0.8601
41.5	0.8603
42	0.8606
42.5	0.8606
43	0.8608
43.5	0.8606
44	0.861
44.5	0.8613
45	0.8611
45.5	0.8622
46	0.8623
46.5	0.8621
47	0.8627
47.5	0.8618
48	0.8626
48.5	0.8632
49	0.8639
49.5	0.8643
50	0.8641
50.5	0.8652
51	0.8653
51.5	0.8662
52	0.8665
52.5	0.8661
53	0.8677
53.5	0.8683
54	0.8683
54.5	0.8694
55	0.8707
55.5	0.872
56	0.8731
56.5	0.8744
57	0.8756
57.5	0.8769
58	0.8794
58.5	0.8807
59	0.8824
59.5	0.8844
60	0.8878
60.5	0.8892
61	0.8928
61.5	0.8961
62	0.8984
62.5	0.9023
63	0.9061
63.5	0.9094
64	0.9143
64.5	0.9185
65	0.9228
65.5	0.9266
66	0.9305
66.5	0.9354
67	0.9401
67.5	0.9442
68	0.9475
68.5	0.9514
69	0.9548
69.5	0.9576
70	0.9603
70.5	0.9635
71	0.9656
71.5	0.9693
72	0.9701
72.5	0.9732
73	0.9739
73.5	0.9773
74	0.9783
74.5	0.9807
75	0.9807
75.5	0.9826
76	0.9827
76.5	0.9843
77	0.9862
77.5	0.9895
78	0.9895
78.5	0.9891
79	0.989
79.5	0.9906
80	0.9913
80.5	0.9913
81	0.9918
81.5	0.9915
82	0.9927
82.5	0.9928
83	0.9938
83.5	0.9939
84	0.9941
84.5	0.9935
85	0.9936
85.5	1.0009
86	0.9999
86.5	0.9991
87	0.9985
87.5	0.9987
88	0.9994
88.5	0.9984
89	0.9999
89.5	0.9998
90	0.9983
90.5	1.0024
91	1.0009
91.5	1.0032
92	1.0022
92.5	1.002
93	1.0024
93.5	1.0009
94	1.0017
94.5	1.0022
95	1.0018
